,0,1,,,
2035,US,Highlands Ranch,,,
2036,US,Belvidere,,,
2037,US,Hanover,,,
2038,US,Lake Butler,,,
2039,US,Farmingville,,,
2040,US,Southaven,,,
2041,US,Wilkinsburg,,,
2042,US,Atlanta,,,
2043,US,Bayshore Gardens,,,
2044,US,Raytown,,,
2045,US,Erlanger,,,
2046,US,Raymore,,,
2047,US,North Plainfield,,,
2048,US,North Bethesda,,,
2049,US,Colleyville,,,
2050,US,Peachtree City,,,
2051,US,Anaheim,,,
2052,US,Huntsville,,,
2053,US,Papillion,,,
2054,US,Lodi,,,
2055,US,Walker,,,
2056,US,Poinciana,,,
2057,US,Evans,,,
2058,US,Herriman,,,
2059,US,Ogden,,,
2060,US,Metairie Terrace,,,
2061,US,Santa Fe Springs,,,
2062,US,Great Falls,,,
2063,US,Bend,,,
2064,US,North Massapequa,,,
2065,US,Baldwin Park,,,
2066,US,Shrewsbury,,,
2067,US,Nanuet,,,
2068,US,Immokalee,,,
2069,US,Dodge City,,,
2070,US,Sandusky,,,
2071,US,Edwardsville,,,
2072,US,Minot,,,
2073,US,Willoughby,,,
2074,US,Knoxville,,,
2075,US,East Hemet,,,
2076,US,Sunnyvale,,,
2077,US,Dearborn Heights,,,
2078,US,Dearborn,,,
2079,US,Aloha,,,
2080,US,Neenah,,,
2081,US,Talladega,,,
2082,US,North Bergen,,,
2083,US,North Arlington,,,
2084,US,Adelanto,,,
2085,US,Albany,,,
2086,US,Broomfield,,,
2087,US,Carlsbad,,,
2088,US,Doral,,,
2089,US,Crown Point,,,
2090,US,Lancaster,,,
2091,US,Tarpon Springs,,,
2092,US,Niles,,,
2093,US,Warren,,,
2094,US,Elizabeth,,,
2095,US,Wentzville,,,
2096,US,Joplin,,,
2097,US,Yonkers,,,
2098,US,Franklin,,,
2099,US,Corcoran,,,
2100,US,Spanish Fork,,,
2101,US,Greenwood,,,
2102,US,Albert Lea,,,
2103,US,Ashland,,,
2104,US,Lake Shore,,,
2105,US,Manchester,,,
2106,US,Sayville,,,
2107,US,Leisure City,,,
2108,US,Bayou Cane,,,
2109,US,Newburgh,,,
2110,US,Federal Way,,,
2111,US,Carlsbad,,,
2112,US,Noblesville,,,
2113,US,Tracy,,,
2114,US,City of Sammamish,,,
2115,US,Cottage Lake,,,
2116,US,Lake Havasu City,,,
2117,US,McMinnville,,,
2118,US,Menomonie,,,
2119,US,Cedar City,,,
2120,US,Canoga Park,,,
2121,US,Loves Park,,,
2122,US,Klamath Falls,,,
2123,US,Mansfield,,,
2124,US,Naperville,,,
2125,US,Cornelius,,,
2126,US,Wright,,,
2127,US,Belmont,,,
2128,US,Ann Arbor,,,
2129,US,Carney,,,
2130,US,Brooklyn,,,
2131,US,Groves,,,
2132,US,Marysville,,,
2133,US,Bradley,,,
2134,US,Surprise,,,
2135,US,Apopka,,,
2136,US,Jacksonville,,,
2137,US,Medina,,,
2138,US,Owasso,,,
2139,US,Logan,,,
2140,US,Belmont,,,
2141,US,Iselin,,,
2142,US,Snellville,,,
2143,US,Plainfield,,,
2144,US,Perry Hall,,,
2145,US,Bixby,,,
2146,US,El Centro,,,
2147,US,Castlewood,,,
2148,US,Canton,,,
2149,US,Marysville,,,
2150,US,Troy,,,
2151,US,Kingsland,,,
2152,US,Westlake,,,
2153,US,Darien,,,
2154,US,Livingston,,,
2155,US,Imperial Beach,,,
2156,US,Coralville,,,
2157,US,New Milford,,,
2158,US,Winchester,,,
2159,US,East Chattanooga,,,
2160,US,Miami Gardens,,,
2161,US,South Hill,,,
2162,US,Back Mountain,,,
2163,US,Rahway,,,
2164,US,West Melbourne,,,
2165,US,Medford,,,
2166,US,Silverdale,,,
2167,US,Beloit,,,
2168,US,Danville,,,
2169,US,Union City,,,
2170,US,Roy,,,
2171,US,Jasmine Estates,,,
2172,US,Ewing,,,
2173,US,Hermitage,,,
2174,US,Lansdale,,,
2175,US,Westminster,,,
2176,US,Barnstable,,,
2177,US,Dana Point,,,
2178,US,Eugene,,,
2179,US,Oceanside,,,
2180,US,North Fort Myers,,,
2181,US,Oak Park,,,
2182,US,Chelsea,,,
2183,US,East Patchogue,,,
2184,US,Pennsauken,,,
2185,US,Lee's Summit,,,
2186,US,Saint Joseph,,,
2187,US,Jeffersonville,,,
2188,US,Corsicana,,,
2189,US,North La Crosse,,,
2190,US,Auburn,,,
2191,US,Redding,,,
2192,US,Bakersfield,,,
2193,US,Dracut,,,
2194,US,Northport,,,
2195,US,Tempe,,,
2196,US,Gretna,,,
2197,US,Bartlett,,,
2198,US,Landover,,,
2199,US,Massapequa Park,,,
2200,US,Massapequa,,,
2201,US,Hemet,,,
2202,US,Rapid City,,,
2203,US,Costa Mesa,,,
2204,US,Bryn Mawr-Skyway,,,
2205,US,Sycamore,,,
2206,US,Twin Falls,,,
2207,US,Pleasant Hill,,,
2208,US,Villa Park,,,
2209,US,Yakima,,,
2210,US,Rotterdam,,,
2211,US,Mead Valley,,,
2212,US,Swansea,,,
2213,US,Lima,,,
2214,US,Roseville,,,
2215,US,Suwanee,,,
2216,US,East Riverdale,,,
2217,US,Echo Park,,,
2218,US,Silver Lake,,,
2219,US,Hilton Head Island,,,
2220,US,Ilchester,,,
2221,US,Ferry Pass,,,
2222,US,Fort Hunt,,,
2223,US,Hazel Dell,,,
2224,US,Menasha,,,
2225,US,Menlo Park,,,
2226,US,Damascus,,,
2227,US,Brookhaven,,,
2228,US,Lynnwood,,,
2229,US,Kahului,,,
2230,US,Kingston,,,
2231,US,New Hope,,,
2232,US,Gardena,,,
2233,US,Fernley,,,
2234,US,Sun City West,,,
2235,US,Sun City,,,
2236,US,Lincoln Park,,,
2237,US,Fairborn,,,
2238,US,West Valley City,,,
2239,US,Cambridge,,,
2240,US,Upland,,,
2241,US,San Jacinto,,,
2242,US,Roseburg,,,
2243,US,San Luis Obispo,,,
2244,US,Lebanon,,,
2245,US,Calabasas,,,
2246,US,Mineola,,,
2247,US,Tucson,,,
2248,US,Salisbury,,,
2249,US,Newport Beach,,,
2250,US,Santa Cruz,,,
2251,US,Port Saint Lucie,,,
2252,US,Wisconsin Rapids,,,
2253,US,Henderson,,,
2254,US,Hudson,,,
2255,US,Maywood,,,
2256,US,Enterprise,,,
2257,US,Rancho Cordova,,,
2258,US,Westmont,,,
2259,US,Brownsburg,,,
2260,US,West Seneca,,,
2261,US,Milpitas,,,
2262,US,Brushy Creek,,,
2263,US,Hilo,,,
2264,US,Marshfield,,,
2265,US,Coral Terrace,,,
2266,US,Hackensack,,,
2267,US,Danville,,,
2268,US,Oxford,,,
2269,US,East Chicago,,,
2270,US,Copperas Cove,,,
2271,US,Eloy,,,
2272,US,Elmont,,,
2273,US,San Pedro,,,
2274,US,Dayton,,,
2275,US,Rockledge,,,
2276,US,Battle Ground,,,
2277,US,Coos Bay,,,
2278,US,Bay Point,,,
2279,US,Boca Raton,,,
2280,US,Helena,,,
2281,US,Lehi,,,
2282,US,Altadena,,,
2283,US,Lomita,,,
2284,US,Oklahoma City,,,
2285,US,Springfield,,,
2286,US,Bell Gardens,,,
2287,US,Sparks,,,
2288,US,Butte,,,
2289,US,Parole,,,
2290,US,Cerritos,,,
2291,US,El Cajon,,,
2292,US,Monrovia,,,
2293,US,Germantown,,,
2294,US,Vincennes,,,
2295,US,Enterprise,,,
2296,US,Seattle,,,
2297,US,Hempstead,,,
2298,US,Winthrop,,,
2299,US,Old Bridge,,,
2300,US,Mount Prospect,,,
2301,US,Redmond,,,
2302,US,Oakland,,,
2303,US,Philadelphia,,,
2304,US,East Northport,,,
2305,US,Wesley Chapel,,,
2306,US,Stanton,,,
2307,US,Madera,,,
2308,US,Ferndale,,,
2309,US,Santa Paula,,,
2310,US,West Torrington,,,
2311,US,New Castle,,,
2312,US,Garner,,,
2313,US,Duluth,,,
2314,US,Benicia,,,
2315,US,West Odessa,,,
2316,US,Mustang,,,
2317,US,Tigard,,,
2318,US,Carbondale,,,
2319,US,Wyandotte,,,
2320,US,Portsmouth,,,
2321,US,Bonney Lake,,,
2322,US,Jacksonville,,,
2323,US,Jacksonville Beach,,,
2324,US,Fort Leonard Wood,,,
2325,US,Yorkville,,,
2326,US,Eldersburg,,,
2327,US,Sun Valley,,,
2328,US,Fair Oaks,,,
2329,US,Goose Creek,,,
2330,US,Saint Charles,,,
2331,US,DeSoto,,,
2332,US,San Bernardino,,,
2333,US,Stillwater,,,
2334,US,Carrollton,,,
2335,US,Eagle River,,,
2336,US,Lents,,,
2337,US,Brentwood,,,
2338,US,Helena,,,
2339,US,West Linn,,,
2340,US,Mooresville,,,
2341,US,Lumberton,,,
2342,US,Paterson,,,
2343,US,Pekin,,,
2344,US,Wellesley,,,
2345,US,Sebastian,,,
2346,US,Louisville,,,
2347,US,South Lake Tahoe,,,
2348,US,West Whittier-Los Nietos,,,
2349,US,Santa Ana,,,
2350,US,Melville,,,
2351,US,Perris,,,
2352,US,Springville,,,
2353,US,Claremore,,,
2354,US,Canton,,,
2355,US,Temple City,,,
2356,US,Madison Heights,,,
2357,US,Palmer,,,
2358,US,Jamestown,,,
2359,US,Belton,,,
2360,US,Bangor,,,
2361,US,Wheaton,,,
2362,US,Irving,,,
2363,US,Carteret,,,
2364,US,Mount Pleasant,,,
2365,US,Oswego,,,
2366,US,Lansing,,,
2367,US,Burlington,,,
2368,US,Bayonet Point,,,
2369,US,Norwood,,,
2370,US,Fort Smith,,,
2371,US,Derry Village,,,
2372,US,Greenacres City,,,
2373,US,Mitchell,,,
2374,US,Homestead,,,
2375,US,Greenburgh,,,
2376,US,Oak Park,,,
2377,US,Riverton,,,
2378,US,Azusa,,,
2379,US,Grapevine,,,
2380,US,Buenaventura Lakes,,,
2381,US,Ferguson,,,
2382,US,North Augusta,,,
2383,US,Natchez,,,
2384,US,Troy,,,
2385,US,Berea,,,
2386,US,Cathedral City,,,
2387,US,Littleton,,,
2388,US,Lynn Haven,,,
2389,US,Aldine,,,
2390,US,Ossining,,,
2391,US,Tinton Falls,,,
2392,US,Fairfield,,,
2393,US,Mount Vernon,,,
2394,US,Commack,,,
2395,US,Bristol,,,
2396,US,Chillum,,,
2397,US,Dublin,,,
2398,US,Bismarck,,,
2399,US,Payson,,,
2400,US,Santee,,,
2401,US,Pleasantville,,,
2402,US,Burien,,,
2403,US,North Salt Lake,,,
2404,US,Sun City,,,
2405,US,Biloxi,,,
2406,US,Myrtle Beach,,,
2407,US,Lackawanna,,,
2408,US,Greenville,,,
2409,US,Edmond,,,
2410,US,Wasco,,,
2411,US,Badger,,,
2412,US,Alton,,,
2413,US,Greenbelt,,,
2414,US,Ramsey,,,
2415,US,Jamaica Plain,,,
2416,US,McKinleyville,,,
2417,US,Lowell,,,
2418,US,Pasadena,,,
2419,US,Ellensburg,,,
2420,US,Palos Hills,,,
2421,US,Hinsdale,,,
2422,US,Waltham,,,
2423,US,North Kingstown,,,
2424,US,Dickinson,,,
2425,US,Dublin,,,
2426,US,West Haven,,,
2427,US,West Hartford,,,
2428,US,Addison,,,
2429,US,Douglas,,,
2430,US,Warrensburg,,,
2431,US,Tullahoma,,,
2432,US,West Pensacola,,,
2433,US,McAlester,,,
2434,US,Shelby,,,
2435,US,Depew,,,
2436,US,Temecula,,,
2437,US,Lynwood,,,
2438,US,North Ridgeville,,,
2439,US,Montclair,,,
2440,US,Eagle,,,
2441,US,Mount Lebanon,,,
2442,US,Fountain Valley,,,
2443,US,Altoona,,,
2444,US,Pottstown,,,
2445,US,Griffin,,,
2446,US,Rutland,,,
2447,US,Mira Loma,,,
2448,US,Moses Lake,,,
2449,US,Lakeside,,,
2450,US,Inglewood-Finn Hill,,,
2451,US,Toledo,,,
2452,US,Lawrence,,,
2453,US,Oak Creek,,,
2454,US,Walla Walla,,,
2455,US,Spanish Lake,,,
2456,US,Mequon,,,
2457,US,Rohnert Park,,,
2458,US,Kansas City,,,
2459,US,Fort Collins,,,
2460,US,Garden City,,,
2461,US,Willow Grove,,,
2462,US,Arroyo Grande,,,
2463,US,Renton,,,
2464,US,Humble,,,
2465,US,Owensboro,,,
2466,US,Steubenville,,,
2467,US,San Lorenzo,,,
2468,US,Salem,,,
2469,US,Winter Garden,,,
2470,US,Winter Haven,,,
2471,US,Sanger,,,
2472,US,Enchanted Hills,,,
2473,US,Greenwood,,,
2474,US,Ocoee,,,
2475,US,Birmingham,,,
2476,US,Pace,,,
2477,US,Hazelwood,,,
2478,US,Washington,,,
2479,US,Clearlake,,,
2480,US,Minnetonka Mills,,,
2481,US,Weymouth,,,
2482,US,South Saint Paul,,,
2483,US,Sheridan,,,
2484,US,Lombard,,,
2485,US,La Grange,,,
2486,US,Yukon,,,
2487,US,Gatesville,,,
2488,US,Bartlett,,,
2489,US,Folsom,,,
2490,US,Fayetteville,,,
2491,US,Delray Beach,,,
2492,US,Fort Myers,,,
2493,US,El Segundo,,,
2494,US,Portsmouth,,,
2495,US,Tinley Park,,,
2496,US,Radcliff,,,
2497,US,Shelbyville,,,
2498,US,Normal,,,
2499,US,Dania Beach,,,
2500,US,Four Corners,,,
2501,US,Wilson,,,
2502,US,Centerville,,,
2503,US,Beverly Hills,,,
2504,US,Royal Palm Beach,,,
2505,US,Erie,,,
2506,US,White Oak,,,
2507,US,Bell,,,
2508,US,Auburn Hills,,,
2509,US,Meadow Woods,,,
2510,US,Oakland Park,,,
2511,US,Goshen,,,
2512,US,Palm Springs,,,
2513,US,Casa Grande,,,
2514,US,El Dorado,,,
2515,US,Cutler Ridge,,,
2516,US,Gainesville,,,
2517,US,Poway,,,
2518,US,Teaneck,,,
2519,US,Boardman,,,
2520,US,San Angelo,,,
2521,US,South Milwaukee,,,
2522,US,Brook Park,,,
2523,US,Suisun,,,
2524,US,Benbrook,,,
2525,US,La Crosse,,,
2526,US,DeLand,,,
2527,US,Agoura,,,
2528,US,Agoura Hills,,,
2529,US,Georgetown,,,
2530,US,Lynn,,,
2531,US,Seymour,,,
2532,US,Bridgeton,,,
2533,US,Union City,,,
2534,US,Tulare,,,
2535,US,Sarasota,,,
2536,US,Germantown,,,
2537,US,South Jordan,,,
2538,US,Dedham,,,
2539,US,Los Banos,,,
2540,US,South Gate,,,
2541,US,Levittown,,,
2542,US,Muskogee,,,
2543,US,Shaker Heights,,,
2544,US,Farmers Branch,,,
2545,US,Stockton,,,
2546,US,Midland,,,
2547,US,Antelope,,,
2548,US,Riverbank,,,
2549,US,Broad Ripple,,,
2550,US,Elkridge,,,
2551,US,Flowing Wells,,,
2552,US,Deerfield,,,
2553,US,Danvers,,,
2554,US,Pine Hills,,,
2555,US,Miami,,,
2556,US,West Babylon,,,
2557,US,Huntington Park,,,
2558,US,Lodi,,,
2559,US,Kings Park,,,
2560,US,Trenton,,,
2561,US,New Rochelle,,,
2562,US,Peoria,,,
2563,US,Brookings,,,
2564,US,Gurnee,,,
2565,US,Socorro,,,
2566,US,Socorro Mission Number 1 Colonia,,,
2567,US,Lake Charles,,,
2568,US,Franklin Park,,,
2569,US,Bensenville,,,
2570,US,Chatsworth,,,
2571,US,Windsor,,,
2572,US,Libertyville,,,
2573,US,Juneau,,,
2574,US,Roswell,,,
2575,US,Kissimmee,,,
2576,US,Glen Ellyn,,,
2577,US,Largo,,,
2578,US,Oshkosh,,,
2579,US,Highview,,,
2580,US,Bainbridge Island,,,
2581,US,Irvine,,,
2582,US,South Hadley,,,
2583,US,Eden Prairie,,,
2584,US,Corpus Christi,,,
2585,US,Westchase,,,
2586,US,Edinburg,,,
2587,US,Brunswick,,,
2588,US,Somerset,,,
2589,US,Grand Prairie,,,
2590,US,Reisterstown,,,
2591,US,Santa Monica,,,
2592,US,Brookfield,,,
2593,US,Chesterfield,,,
2594,US,Millville,,,
2595,US,Simpsonville,,,
2596,US,Oak Hill,,,
2597,US,Hutchinson,,,
2598,US,Daly City,,,
2599,US,Millbrae,,,
2600,US,Sartell,,,
2601,US,Greer,,,
2602,US,Altamont,,,
2603,US,San Bruno,,,
2604,US,Keystone,,,
2605,US,Jenison,,,
2606,US,Hawthorne,,,
2607,US,Deerfield Beach,,,
2608,US,Arden-Arcade,,,
2609,US,Oxford,,,
2610,US,Concord,,,
2611,US,Indianapolis,,,
2612,US,Grove City,,,
2613,US,Riverside,,,
2614,US,Fremont,,,
2615,US,East Orange,,,
2616,US,Eden,,,
2617,US,Antioch,,,
2618,US,Greenville,,,
2619,US,Mauldin,,,
2620,US,Ashland,,,
2621,US,Mason City,,,
2622,US,Lake Magdalene,,,
2623,US,Merrick,,,
2624,US,Fargo,,,
2625,US,University,,,
2626,US,Granite City,,,
2627,US,Kennesaw,,,
2628,US,Maryville,,,
2629,US,Allen,,,
2630,US,East Concord,,,
2631,US,Eureka,,,
2632,US,Harrison,,,
2633,US,Kenmore,,,
2634,US,Pico Rivera,,,
2635,US,Allison Park,,,
2636,US,Hoboken,,,
2637,US,New South Memphis,,,
2638,US,Hot Springs National Park,,,
2639,US,Forest Hills,,,
2640,US,Nixa,,,
2641,US,Venice,,,
2642,US,Laconia,,,
2643,US,Des Plaines,,,
2644,US,Matteson,,,
2645,US,Ypsilanti,,,
2646,US,Cabot,,,
2647,US,Wayne,,,
2648,US,De Pere,,,
2649,US,Windsor,,,
2650,US,Brandon,,,
2651,US,Moscow,,,
2652,US,Lebanon,,,
2653,US,Tampa,,,
2654,US,Reading,,,
2655,US,Beaumont,,,
2656,US,Waukegan,,,
2657,US,Northridge,,,
2658,US,Cocoa,,,
2659,US,Port Huron,,,
2660,US,North Potomac,,,
2661,US,Dunedin,,,
2662,US,Kearns,,,
2663,US,Kirkwood,,,
2664,US,North Highlands,,,
2665,US,Laramie,,,
2666,US,Rock Springs,,,
2667,US,Watertown,,,
2668,US,Bellevue,,,
2669,US,Goldsboro,,,
2670,US,Gloversville,,,
2671,US,Kenmore,,,
2672,US,Payson,,,
2673,US,Fridley,,,
2674,US,Green,,,
2675,US,Niles,,,
2676,US,Bridgeview,,,
2677,US,Garden City,,,
2678,US,Cudahy,,,
2679,US,Spartanburg,,,
2680,US,Spring Hill,,,
2681,US,Greenville,,,
2682,US,Columbia,,,
2683,US,New Berlin,,,
2684,US,Rossville,,,
2685,US,Levittown,,,
2686,US,Rosemont,,,
2687,US,Merrillville,,,
2688,US,McKeesport,,,
2689,US,Leesburg,,,
2690,US,Wilmington Island,,,
2691,US,El Monte,,,
2692,US,Cudahy,,,
2693,US,Golden Glades,,,
2694,US,Milford Mill,,,
2695,US,Rancho Santa Margarita,,,
2696,US,Yucca Valley,,,
2697,US,Aventura,,,
2698,US,North Chicago,,,
2699,US,South Euclid,,,
2700,US,Safety Harbor,,,
2701,US,Morristown,,,
2702,US,Beverly,,,
2703,US,Dyersburg,,,
2704,US,Albany,,,
2705,US,East Saint Louis,,,
2706,US,Mount Laurel,,,
2707,US,Santa Barbara,,,
2708,US,Havelock,,,
2709,US,Prescott,,,
2710,US,Boise,,,
2711,US,Gloucester,,,
2712,US,Laplace,,,
2713,US,Portage,,,
2714,US,Evergreen Park,,,
2715,US,Palm Coast,,,
2716,US,Garden City,,,
2717,US,Kokomo,,,
2718,US,Kernersville,,,
2719,US,Grand Rapids,,,
2720,US,Clermont,,,
2721,US,Cary,,,
2722,US,North Miami Beach,,,
2723,US,North Miami,,,
2724,US,Oconomowoc,,,
2725,US,Streamwood,,,
2726,US,Ashland,,,
2727,US,Oildale,,,
2728,US,Arvin,,,
2729,US,Moorhead,,,
2730,US,Perth Amboy,,,
2731,US,Plattsburgh,,,
2732,US,Macomb,,,
2733,US,Bellevue,,,
2734,US,Hollywood,,,
2735,US,Atwater,,,
2736,US,Delaware,,,
2737,US,Boynton Beach,,,
2738,US,Alafaya,,,
2739,US,Newark,,,
2740,US,Highland,,,
2741,US,Hayward,,,
2742,US,Stuart,,,
2743,US,Sahuarita,,,
2744,US,Colonia,,,
2745,US,Miami Lakes,,,
2746,US,Waterloo,,,
2747,US,Metairie,,,
2748,US,Parma Heights,,,
2749,US,Richmond West,,,
2750,US,Bethpage,,,
2751,US,Woodstock,,,
2752,US,Redan,,,
2753,US,Morgan Hill,,,
2754,US,Vicksburg,,,
2755,US,Pittsburg,,,
2756,US,Woodridge,,,
2757,US,Fairland,,,
2758,US,Wilkes-Barre,,,
2759,US,Dixon,,,
2760,US,Napa,,,
2761,US,Odenton,,,
2762,US,Newberg,,,
2763,US,Fontana,,,
2764,US,Worcester,,,
2765,US,Cinco Ranch,,,
2766,US,Denton,,,
2767,US,Fort Lauderdale,,,
2768,US,Newton,,,
2769,US,Medford,,,
2770,US,Ozark,,,
2771,US,Rocky River,,,
2772,US,Sanford,,,
2773,US,Sandy City,,,
2774,US,Weirton Heights,,,
2775,US,Mentor,,,
2776,US,Winter Gardens,,,
2777,US,Florence,,,
2778,US,Kaukauna,,,
2779,US,Pittsburg,,,
2780,US,West Jordan,,,
2781,US,North Ogden,,,
2782,US,Pompano Beach,,,
2783,US,Russellville,,,
2784,US,Overland Park,,,
2785,US,Brea,,,
2786,US,Milledgeville,,,
2787,US,Maple Valley,,,
2788,US,Thornton,,,
2789,US,West Lake Sammamish,,,
2790,US,West Lake Stevens,,,
2791,US,Jackson,,,
2792,US,Bethany,,,
2793,US,Hastings,,,
2794,US,Bountiful,,,
2795,US,Springfield,,,
2796,US,"Washington, D.C.",,,
2797,US,Oregon City,,,
2798,US,Seal Beach,,,
2799,US,Canton,,,
2800,US,Severna Park,,,
2801,US,Waterford,,,
2802,US,New Orleans,,,
2803,US,Xenia,,,
2804,US,Spring Hill,,,
2805,US,Wilton,,,
2806,US,Williamstown,,,
2807,US,Jackson,,,
2808,US,Fairfield,,,
2809,US,Cypress,,,
2810,US,Lewiston,,,
2811,US,Gardner,,,
2812,US,Hillsboro,,,
2813,US,Farmington Hills,,,
2814,US,Lakeland,,,
2815,US,White Plains,,,
2816,US,Johnson City,,,
2817,US,Seaford,,,
2818,US,Charlotte,,,
2819,US,Alice,,,
2820,US,Sudbury,,,
2821,US,Oroville,,,
2822,US,Ensley,,,
2823,US,Riverside,,,
2824,US,Westminster,,,
2825,US,Bowling Green,,,
2826,US,Morganton,,,
2827,US,Ellicott City,,,
2828,US,Mint Hill,,,
2829,US,Ottawa,,,
2830,US,Potomac,,,
2831,US,Columbus,,,
2832,US,Gainesville,,,
2833,US,Lafayette,,,
2834,US,Columbia,,,
2835,US,Haltom City,,,
2836,US,Murray,,,
2837,US,Winona,,,
2838,US,Santa Maria,,,
2839,US,Leawood,,,
2840,US,Bella Vista,,,
2841,US,Floral Park,,,
2842,US,Silver Spring,,,
2843,US,White Oak,,,
2844,US,Anoka,,,
2845,US,Columbia,,,
2846,US,Syracuse,,,
2847,US,Dix Hills,,,
2848,US,Flower Mound,,,
2849,US,Cranston,,,
2850,US,Stoneham,,,
2851,US,Germantown,,,
2852,US,Highland,,,
2853,US,Joliet,,,
2854,US,Geneva,,,
2855,US,Lompoc,,,
2856,US,Kirkland,,,
2857,US,Center Point,,,
2858,US,Maple Grove,,,
2859,US,Goodings Grove,,,
2860,US,Cliffside Park,,,
2861,US,Salisbury,,,
2862,US,Carson,,,
2863,US,Schererville,,,
2864,US,West Coon Rapids,,,
2865,US,North Charleston,,,
2866,US,Boone,,,
2867,US,Homer Glen,,,
2868,US,Ken Caryl,,,
2869,US,Turlock,,,
2870,US,Buffalo,,,
2871,US,University City,,,
2872,US,Universal City,,,
2873,US,Deltona,,,
2874,US,College Park,,,
2875,US,Morton,,,
2876,US,La Grange,,,
2877,US,Lacey,,,
2878,US,Lyndhurst,,,
2879,US,Lexington,,,
2880,US,Memphis,,,
2881,US,Orange,,,
2882,US,San Jose,,,
2883,US,Dickinson,,,
2884,US,Tempe Junction,,,
2885,US,Northglenn,,,
2886,US,Forest Park,,,
2887,US,Lakewood,,,
2888,US,San Carlos Park,,,
2889,US,Phoenixville,,,
2890,US,Lindenhurst,,,
2891,US,Round Lake Beach,,,
2892,US,Round Lake,,,
2893,US,Hanahan,,,
2894,US,Ithaca,,,
2895,US,Palm City,,,
2896,US,Suitland,,,
2897,US,Englewood,,,
2898,US,Moorpark,,,
2899,US,Holtsville,,,
2900,US,Casas Adobes,,,
2901,US,Nampa,,,
2902,US,Fall River,,,
2903,US,Wilmington,,,
2904,US,Minneapolis,,,
2905,US,Holt,,,
2906,US,Dalton,,,
2907,US,Springfield,,,
2908,US,Thousand Oaks,,,
2909,US,North Providence,,,
2910,US,Union City,,,
2911,US,Carmel,,,
2912,US,Valdosta,,,
2913,US,Wantagh,,,
2914,US,Arlington,,,
2915,US,Covington,,,
2916,US,Kenosha,,,
2917,US,Muscatine,,,
2918,US,Chester,,,
2919,US,Clayton,,,
